Date,WithinRange,SuccessMetric,Group
09/28/2022 00:00:00,Pre,0,Control
09/28/2022 00:00:00,Pre,8,Control
09/28/2022 00:00:00,Pre,100,Control
09/28/2022 00:00:00,Pre,22,Control
09/28/2022 00:00:00,Pre,23,Control
09/28/2022 00:00:00,Pre,30,Control
09/28/2022 00:00:00,Pre,5,Control
09/28/2022 00:00:00,Pre,8,Control
09/28/2022 00:00:00,Pre,16,Control
09/28/2022 00:00:00,Pre,16,Control
09/28/2022 00:00:00,Pre,1,Control
09/28/2022 00:00:00,Pre,9,Control
09/28/2022 00:00:00,Pre,11,Control
09/28/2022 00:00:00,Pre,298,Control
09/28/2022 00:00:00,Pre,102,Test
09/28/2022 00:00:00,Pre,158,Test
09/28/2022 00:00:00,Pre,199,Test
09/28/2022 00:00:00,Pre,1,Test
09/28/2022 00:00:00,Pre,3,Test
09/28/2022 00:00:00,Pre,1,Test
09/28/2022 00:00:00,Pre,4,Test
09/28/2022 00:00:00,Pre,20,Test
09/28/2022 00:00:00,Pre,0,Test
09/28/2022 00:00:00,Pre,0,Test
09/28/2022 00:00:00,Pre,134,Test
09/28/2022 00:00:00,Pre,8,Test
09/28/2022 00:00:00,Pre,162,Test
09/28/2022 00:00:00,Pre,28,Test
09/28/2022 00:00:00,Pre,16,Test
09/28/2022 00:00:00,Pre,238,Test
09/28/2022 00:00:00,Pre,127,Test
09/28/2022 00:00:00,Pre,1,Test
09/28/2022 00:00:00,Pre,1170,Test
09/28/2022 00:00:00,Pre,31,Test
09/28/2022 00:00:00,Pre,119,Test
09/28/2022 00:00:00,Pre,35,Test
09/28/2022 00:00:00,Pre,123,Test
09/28/2022 00:00:00,Pre,508,Test
09/28/2022 00:00:00,Pre,18,Test
09/28/2022 00:00:00,Pre,328,Test
09/28/2022 00:00:00,Pre,338,Test
09/28/2022 00:00:00,Pre,91,Test
09/28/2022 00:00:00,Pre,89,Test
09/28/2022 00:00:00,Pre,42,Test
09/28/2022 00:00:00,Pre,2,Test
09/28/2022 00:00:00,Pre,1,Test
09/28/2022 00:00:00,Pre,2,Test
09/28/2022 00:00:00,Pre,0,Test
09/28/2022 00:00:00,Pre,0,Test
09/28/2022 00:00:00,Pre,325,Test
09/28/2022 00:00:00,Pre,1,Test
09/28/2022 00:00:00,Pre,0,Test
09/28/2022 00:00:00,Pre,4,Test
09/28/2022 00:00:00,Pre,31,Test
09/28/2022 00:00:00,Pre,24,Test
09/28/2022 00:00:00,Pre,4,Test
09/28/2022 00:00:00,Pre,14,Test
09/28/2022 00:00:00,Pre,10,Test
09/28/2022 00:00:00,Pre,5,Test
09/28/2022 00:00:00,Pre,45,Test
09/28/2022 00:00:00,Pre,2,Test
09/28/2022 00:00:00,Pre,96,Test
09/28/2022 00:00:00,Pre,9,Test
09/28/2022 00:00:00,Pre,11,Test
09/28/2022 00:00:00,Pre,3,Test
09/28/2022 00:00:00,Pre,3,Test
09/28/2022 00:00:00,Pre,6,Test
09/28/2022 00:00:00,Pre,4,Test
09/28/2022 00:00:00,Pre,6,Test
09/28/2022 00:00:00,Pre,5,Test
09/28/2022 00:00:00,Pre,5,Test
09/28/2022 00:00:00,Pre,24,Test
09/28/2022 00:00:00,Pre,1,Test
09/28/2022 00:00:00,Pre,2,Test
09/28/2022 00:00:00,Pre,5,Test
09/28/2022 00:00:00,Pre,0,Test
09/28/2022 00:00:00,Pre,3,Test
09/28/2022 00:00:00,Pre,10,Test
09/29/2022 00:00:00,Pre,12,Control
09/29/2022 00:00:00,Pre,0,Control
09/29/2022 00:00:00,Pre,1,Test
09/29/2022 00:00:00,Pre,8,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,25,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,6,Test
09/29/2022 00:00:00,Pre,11,Test
09/29/2022 00:00:00,Pre,13,Test
09/29/2022 00:00:00,Pre,1,Test
09/29/2022 00:00:00,Pre,15,Test
09/29/2022 00:00:00,Pre,1,Test
09/29/2022 00:00:00,Pre,11,Test
09/29/2022 00:00:00,Pre,14,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,48,Test
09/29/2022 00:00:00,Pre,6,Test
09/29/2022 00:00:00,Pre,75,Test
09/29/2022 00:00:00,Pre,26,Test
09/29/2022 00:00:00,Pre,22,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,7,Test
09/29/2022 00:00:00,Pre,19,Test
09/29/2022 00:00:00,Pre,3,Test
09/29/2022 00:00:00,Pre,31,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,13,Test
09/29/2022 00:00:00,Pre,19,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,19,Test
09/29/2022 00:00:00,Pre,1,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,10,Test
09/29/2022 00:00:00,Pre,8,Test
09/29/2022 00:00:00,Pre,7,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,5,Test
09/29/2022 00:00:00,Pre,34,Test
09/29/2022 00:00:00,Pre,45,Test
09/29/2022 00:00:00,Pre,7,Test
09/29/2022 00:00:00,Pre,6,Test
09/29/2022 00:00:00,Pre,11,Test
09/29/2022 00:00:00,Pre,3,Test
09/29/2022 00:00:00,Pre,6,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,14,Test
09/29/2022 00:00:00,Pre,50,Test
09/29/2022 00:00:00,Pre,11,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,6,Test
09/29/2022 00:00:00,Pre,9,Test
09/29/2022 00:00:00,Pre,21,Test
09/29/2022 00:00:00,Pre,14,Test
09/29/2022 00:00:00,Pre,19,Test
09/29/2022 00:00:00,Pre,26,Test
09/29/2022 00:00:00,Pre,39,Test
09/29/2022 00:00:00,Pre,37,Test
09/29/2022 00:00:00,Pre,9,Test
09/29/2022 00:00:00,Pre,72,Test
09/29/2022 00:00:00,Pre,10,Test
09/29/2022 00:00:00,Pre,7,Test
09/29/2022 00:00:00,Pre,13,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,6,Test
09/29/2022 00:00:00,Pre,28,Test
09/29/2022 00:00:00,Pre,10,Test
09/29/2022 00:00:00,Pre,5,Test
09/29/2022 00:00:00,Pre,12,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,43,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,8,Test
09/29/2022 00:00:00,Pre,7,Test
09/29/2022 00:00:00,Pre,16,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,3,Test
09/29/2022 00:00:00,Pre,1,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,13,Test
09/29/2022 00:00:00,Pre,1,Test
09/29/2022 00:00:00,Pre,3,Test
09/29/2022 00:00:00,Pre,7,Test
09/29/2022 00:00:00,Pre,15,Test
09/29/2022 00:00:00,Pre,13,Test
09/29/2022 00:00:00,Pre,56,Test
09/29/2022 00:00:00,Pre,3,Test
09/29/2022 00:00:00,Pre,6,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,5,Test
09/29/2022 00:00:00,Pre,3,Test
09/29/2022 00:00:00,Pre,8,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,3,Test
09/29/2022 00:00:00,Pre,143,Test
09/29/2022 00:00:00,Pre,158,Test
09/29/2022 00:00:00,Pre,140,Test
09/29/2022 00:00:00,Pre,311,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,1,Test
09/29/2022 00:00:00,Pre,29,Test
09/29/2022 00:00:00,Pre,25,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,7,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,37,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,6,Test
09/29/2022 00:00:00,Pre,14,Test
09/29/2022 00:00:00,Pre,12,Test
09/29/2022 00:00:00,Pre,5,Test
09/29/2022 00:00:00,Pre,9,Test
09/29/2022 00:00:00,Pre,8,Test
09/29/2022 00:00:00,Pre,6,Test
09/29/2022 00:00:00,Pre,18,Test
09/29/2022 00:00:00,Pre,14,Test
09/29/2022 00:00:00,Pre,232,Test
09/29/2022 00:00:00,Pre,59,Test
09/29/2022 00:00:00,Pre,451,Test
09/29/2022 00:00:00,Pre,46,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,1,Test
09/29/2022 00:00:00,Pre,5,Test
09/29/2022 00:00:00,Pre,14,Test
09/29/2022 00:00:00,Pre,16,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,15,Test
09/29/2022 00:00:00,Pre,7,Test
09/29/2022 00:00:00,Pre,50,Test
09/29/2022 00:00:00,Pre,52,Test
09/29/2022 00:00:00,Pre,32,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,34,Test
09/29/2022 00:00:00,Pre,24,Test
09/29/2022 00:00:00,Pre,76,Test
09/29/2022 00:00:00,Pre,48,Test
09/29/2022 00:00:00,Pre,62,Test
09/29/2022 00:00:00,Pre,49,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,28,Test
09/29/2022 00:00:00,Pre,1,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,402,Test
09/29/2022 00:00:00,Pre,363,Test
09/29/2022 00:00:00,Pre,91,Test
09/29/2022 00:00:00,Pre,100,Test
09/29/2022 00:00:00,Pre,37,Test
09/29/2022 00:00:00,Pre,633,Test
09/29/2022 00:00:00,Pre,101,Test
09/29/2022 00:00:00,Pre,52,Test
09/29/2022 00:00:00,Pre,40,Test
09/29/2022 00:00:00,Pre,201,Test
09/29/2022 00:00:00,Pre,23,Test
09/29/2022 00:00:00,Pre,53,Test
09/29/2022 00:00:00,Pre,219,Test
09/29/2022 00:00:00,Pre,4,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,52,Test
09/29/2022 00:00:00,Pre,6,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,6,Test
09/29/2022 00:00:00,Pre,82,Test
09/29/2022 00:00:00,Pre,1,Test
09/29/2022 00:00:00,Pre,8,Test
09/29/2022 00:00:00,Pre,39,Test
09/29/2022 00:00:00,Pre,1069,Test
09/29/2022 00:00:00,Pre,72,Test
09/29/2022 00:00:00,Pre,31,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,5,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,7,Test
09/29/2022 00:00:00,Pre,27,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,1,Test
09/29/2022 00:00:00,Pre,11,Test
09/29/2022 00:00:00,Pre,3,Test
09/29/2022 00:00:00,Pre,152,Test
09/29/2022 00:00:00,Pre,2,Test
09/29/2022 00:00:00,Pre,45,Test
09/29/2022 00:00:00,Pre,29,Test
09/29/2022 00:00:00,Pre,19,Test
09/29/2022 00:00:00,Pre,364,Test
09/29/2022 00:00:00,Pre,138,Test
09/29/2022 00:00:00,Pre,0,Test
09/29/2022 00:00:00,Pre,1105,Test
09/29/2022 00:00:00,Pre,18,Test
09/29/2022 00:00:00,Pre,123,Test
09/29/2022 00:00:00,Pre,5,Test
09/29/2022 00:00:00,Pre,13,Control
09/29/2022 00:00:00,Pre,24,Test
09/29/2022 00:00:00,Pre,0,Control
09/29/2022 00:00:00,Pre,34,Control
09/29/2022 00:00:00,Pre,31,Control
09/29/2022 00:00:00,Pre,3,Control
09/29/2022 00:00:00,Pre,32,Control
09/29/2022 00:00:00,Pre,0,Control
09/29/2022 00:00:00,Pre,8,Control
09/29/2022 00:00:00,Pre,2,Control
09/29/2022 00:00:00,Pre,9,Control
09/29/2022 00:00:00,Pre,4,Control
09/29/2022 00:00:00,Pre,4,Control
09/29/2022 00:00:00,Pre,2,Control
09/29/2022 00:00:00,Pre,5,Control
09/29/2022 00:00:00,Pre,31,Control
09/29/2022 00:00:00,Pre,17,Control
09/29/2022 00:00:00,Pre,3,Control
09/29/2022 00:00:00,Pre,13,Control
09/29/2022 00:00:00,Pre,94,Control
09/29/2022 00:00:00,Pre,24,Control
09/29/2022 00:00:00,Pre,0,Control
09/29/2022 00:00:00,Pre,2,Control
09/29/2022 00:00:00,Pre,3,Control
09/29/2022 00:00:00,Pre,0,Control
09/29/2022 00:00:00,Pre,2,Control
09/29/2022 00:00:00,Pre,7,Control
09/29/2022 00:00:00,Pre,57,Control
09/29/2022 00:00:00,Pre,6,Control
09/29/2022 00:00:00,Pre,20,Control
09/29/2022 00:00:00,Pre,6,Control
09/29/2022 00:00:00,Pre,44,Control
09/29/2022 00:00:00,Pre,4,Control
09/29/2022 00:00:00,Pre,82,Control
09/29/2022 00:00:00,Pre,87,Control
09/29/2022 00:00:00,Pre,64,Control
09/29/2022 00:00:00,Pre,234,Control
09/29/2022 00:00:00,Pre,23,Control
09/30/2022 00:00:00,Pre,112,Test
09/30/2022 00:00:00,Pre,9,Test
09/30/2022 00:00:00,Pre,15,Test
09/30/2022 00:00:00,Pre,59,Test
09/30/2022 00:00:00,Pre,76,Test
09/30/2022 00:00:00,Pre,354,Test
09/30/2022 00:00:00,Pre,42,Test
09/30/2022 00:00:00,Pre,51,Test
09/30/2022 00:00:00,Pre,4,Test
09/30/2022 00:00:00,Pre,65,Test
09/30/2022 00:00:00,Pre,19,Test
09/30/2022 00:00:00,Pre,4,Test
09/30/2022 00:00:00,Pre,0,Test
09/30/2022 00:00:00,Pre,17,Test
09/30/2022 00:00:00,Pre,25,Test
09/30/2022 00:00:00,Pre,5,Test
09/30/2022 00:00:00,Pre,6,Test
09/30/2022 00:00:00,Pre,2,Test
09/30/2022 00:00:00,Pre,23,Test
09/30/2022 00:00:00,Pre,57,Test
09/30/2022 00:00:00,Pre,12,Test
09/30/2022 00:00:00,Pre,154,Test
09/30/2022 00:00:00,Pre,12,Test
09/30/2022 00:00:00,Pre,143,Test
09/30/2022 00:00:00,Pre,3,Test
09/30/2022 00:00:00,Pre,1,Test
09/30/2022 00:00:00,Pre,65,Test
09/30/2022 00:00:00,Pre,3,Test
09/30/2022 00:00:00,Pre,4,Test
09/30/2022 00:00:00,Pre,9,Test
09/30/2022 00:00:00,Pre,21,Test
09/30/2022 00:00:00,Pre,12,Test
09/30/2022 00:00:00,Pre,3,Test
09/30/2022 00:00:00,Pre,9,Test
09/30/2022 00:00:00,Pre,4,Test
09/30/2022 00:00:00,Pre,3,Test
09/30/2022 00:00:00,Pre,18,Test
09/30/2022 00:00:00,Pre,8,Test
09/30/2022 00:00:00,Pre,1,Test
09/30/2022 00:00:00,Pre,23,Test
09/30/2022 00:00:00,Pre,15,Test
09/30/2022 00:00:00,Pre,12,Test
09/30/2022 00:00:00,Pre,53,Test
09/30/2022 00:00:00,Pre,8,Test
09/30/2022 00:00:00,Pre,26,Test
09/30/2022 00:00:00,Pre,23,Test
09/30/2022 00:00:00,Pre,3,Test
09/30/2022 00:00:00,Pre,268,Test
09/30/2022 00:00:00,Pre,43,Test
09/30/2022 00:00:00,Pre,5,Control
09/30/2022 00:00:00,Pre,17,Test
09/30/2022 00:00:00,Pre,24,Control
09/30/2022 00:00:00,Pre,100,Control
09/30/2022 00:00:00,Pre,0,Control
09/30/2022 00:00:00,Pre,6,Control
09/30/2022 00:00:00,Pre,1,Control
09/30/2022 00:00:00,Pre,302,Control
09/30/2022 00:00:00,Pre,0,Control
09/30/2022 00:00:00,Pre,71,Control
09/30/2022 00:00:00,Pre,88,Control
09/30/2022 00:00:00,Pre,105,Control
09/30/2022 00:00:00,Pre,8,Control
09/30/2022 00:00:00,Pre,25,Control
09/30/2022 00:00:00,Pre,21,Control
09/30/2022 00:00:00,Pre,30,Control
09/30/2022 00:00:00,Pre,3,Control
09/30/2022 00:00:00,Pre,43,Control
09/30/2022 00:00:00,Pre,7,Control
09/30/2022 00:00:00,Pre,6,Control
09/30/2022 00:00:00,Pre,0,Control
09/30/2022 00:00:00,Pre,24,Control
09/30/2022 00:00:00,Pre,25,Control
09/30/2022 00:00:00,Pre,27,Control
09/30/2022 00:00:00,Pre,30,Control
09/30/2022 00:00:00,Pre,14,Control
09/30/2022 00:00:00,Pre,5,Control
09/30/2022 00:00:00,Pre,17,Test
09/30/2022 00:00:00,Pre,33,Test
09/30/2022 00:00:00,Pre,6,Test
09/30/2022 00:00:00,Pre,7,Test
09/30/2022 00:00:00,Pre,0,Test
09/30/2022 00:00:00,Pre,0,Test
09/30/2022 00:00:00,Pre,58,Test
09/30/2022 00:00:00,Pre,54,Test
09/30/2022 00:00:00,Pre,0,Control
09/30/2022 00:00:00,Pre,3,Control
09/30/2022 00:00:00,Pre,56,Test
09/30/2022 00:00:00,Pre,1,Control
09/30/2022 00:00:00,Pre,31,Control
09/30/2022 00:00:00,Pre,1,Control
09/30/2022 00:00:00,Pre,0,Control
09/30/2022 00:00:00,Pre,2,Control
09/30/2022 00:00:00,Pre,8,Test
09/30/2022 00:00:00,Pre,8,Control
09/30/2022 00:00:00,Pre,8,Control
09/30/2022 00:00:00,Pre,2,Control
09/30/2022 00:00:00,Pre,4,Control
09/30/2022 00:00:00,Pre,16,Control
09/30/2022 00:00:00,Pre,18,Control
09/30/2022 00:00:00,Pre,139,Test
09/30/2022 00:00:00,Pre,6,Test
09/30/2022 00:00:00,Pre,19,Test
